SBWY_STN_CD, SBWY_STN_NM, SBWY_LN_CD, SBWY_LN_NM, AGGR_YMDHMS
994135,한성백제,501,9호선,20191001000000
994136,올림픽공원(9호선),501,9호선,20191001000000
994137,둔촌오륜,501,9호선,20191001000000
994138,중앙보훈병원,501,9호선,20191001000000
994201,서울(공항),601,공항철도,20191001000000
994202,공덕(공항),601,공항철도,20191001000000
994203,홍대입구(공항),601,공항철도,20191001000000
994204,디지털미디어시티(공항),601,공항철도,20191001000000
994206,마곡나루(공항),601,공항철도,20191001000000
994207,김포공항(공항),601,공항철도,20191001000000
994208,계양(공항),601,공항철도,20191001000000
994209,검암(공항),601,공항철도,20191001000000
994210,청라국제도시,601,공항철도,20191001000000
994211,운서(공항),601,공항철도,20191001000000
994212,공항화물청사(공항),601,공항철도,20191001000000
994213,인천공항1터미널(공항),601,공항철도,20191001000000
994214,용유(공항),601,공항철도,20191001000000
994215,인천공항2터미널(공항),601,공항철도,20191001000000
994217,영종,601,공항철도,20191001000000
994307,강남(신분당선),701,신분당선,20191001000000
994308,양재(서초구청),701,신분당선,20191001000000
994309,양재시민의숲(매헌),701,신분당선,20191001000000
994310,청계산입구,701,신분당선,20191001000000
994311,판교,701,신분당선,20191001000000
994312,정자(신분당선),701,신분당선,20191001000000
994313,미금(신분당),701,신분당선,20191001000000
994314,동천,701,신분당선,20191001000000
994315,수지구청,701,신분당선,20191001000000
994316,성복,701,신분당선,20191001000000
994317,상현,701,신분당선,20191001000000
994318,광교중앙(아주대),701,신분당선,20191001000000
994319,광교(경기대),701,신분당선,20191001000000
994501,기흥(백남준 아트 센터),801,용인경전철,20191001000000
994502,강남대,801,용인경전철,20191001000000
994503,지석,801,용인경전철,20191001000000
994504,어정,801,용인경전철,20191001000000
994505,동백,801,용인경전철,20191001000000
994506,초당,801,용인경전철,20191001000000
994508,삼가,801,용인경전철,20191001000000
994509,시청.용인대,801,용인경전철,20191001000000
994510,명지대,801,용인경전철,20191001000000
994511,김량장,801,용인경전철,20191001000000
994512,운동장.송담대,801,용인경전철,20191001000000
994513,고진,801,용인경전철,20191001000000
994514,보평,801,용인경전철,20191001000000
994515,둔전,801,용인경전철,20191001000000
994517,전대.에버랜드,801,용인경전철,20191001000000
994601,발곡,901,의정부경전철,20191001000000
994602,회룡(의정부경전철),901,의정부경전철,20191001000000
994603,범골,901,의정부경전철,20191001000000
994604,경전철의정부,901,의정부경전철,20191001000000
994605,의정부시청,901,의정부경전철,20191001000000
994606,흥선,901,의정부경전철,20191001000000
994607,의정부중앙,901,의정부경전철,20191001000000
994608,동오,901,의정부경전철,20191001000000
994609,새말,901,의정부경전철,20191001000000
994610,경기도청북부청사,901,의정부경전철,20191001000000
994611,효자(의정부경전철),901,의정부경전철,20191001000000
994612,곤제,901,의정부경전철,20191001000000
994613,어룡,901,의정부경전철,20191001000000
994614,송산,901,의정부경전철,20191001000000
994615,탑석,901,의정부경전철,20191001000000
010000,서울,101,경부선,20191002000000
010017,남영,101,경부선,20191002000000
010032,용산,101,경부선,20191002000000
010058,노량진,101,경부선,20191002000000
010073,대방,101,경부선,20191002000000
010091,영등포,101,경부선,20191002000000
010106,신도림,101,경부선,20191002000000
010081,신길,101,경부선,20191002000000
010117,구로,101,경부선,20191002000000
010141,가산디지털단지,101,경부선,20191002000000
010173,금천구청,101,경부선,20191002000000
010196,석수,101,경부선,20191002000000
010215,관악,101,경부선,20191002000000
010239,안양,101,경부선,20191002000000
010261,명학,101,경부선,20191002000000
010275,금정,101,경부선,20191002000000
010297,군포,101,경부선,20191002000000
010339,의왕,101,경부선,20191002000000
010368,성균관대,101,경부선,20191002000000
010394,화서,101,경부선,20191002000000
010415,수원,101,경부선,20191002000000
010161,독산,101,경부선,20191002000000
010444,세류,101,경부선,20191002000000
010487,병점,101,경부선,20191002000000
010511,세마,101,경부선,20191002000000
010538,오산대,101,경부선,20191002000000
010570,오산,101,경부선,20191002000000
010605,진위,101,경부선,20191002000000
010648,송탄,101,경부선,20191002000000
010670,서정리,101,경부선,20191002000000
010713,지제,101,경부선,20191002000000
010754,평택,101,경부선,20191002000000
010313,당정,101,경부선,20191002000000
1G0022,서동탄,101,경부선,20191002000000
H10219,광명,101,경부선,20191002000000
010848,성환,101,경부선,20191002000000
010902,직산,101,경부선,20191002000000
010940,두정,101,경부선,20191002000000
010971,천안,101,경부선,20191002000000
020032,중랑,102,중앙선,20191002000000
020040,상봉,102,중앙선,20191002000000
020046,망우,102,중앙선,20191002000000
020063,양원,102,중앙선,20191002000000
020095,구리,102,중앙선,20191002000000
020117,도농,102,중앙선,20191002000000
020149,양정,102,중앙선,20191002000000
020178,덕소,102,중앙선,20191002000000
020187,도심,102,중앙선,20191002000000
020243,팔당,102,중앙선,20191002000000
020293,운길산,102,중앙선,20191002000000
020346,양수,102,중앙선,20191002000000
020393,신원,102,중앙선,20191002000000
020430,국수,102,중앙선,20191002000000
020471,아신,102,중앙선,20191002000000
020457,오빈,102,중앙선,20191002000000
020524,양평,102,중앙선,20191002000000
020585,원덕,102,중앙선,20191002000000
020641,용문,102,중앙선,20191002000000
020677,지평,102,중앙선,20191002000000
060050,개봉,106,경인선,20191002000000
060063,오류동,106,경인선,20191002000000
060095,역곡,106,경인선,20191002000000
060121,부천,106,경인선,20191002000000
060148,송내,106,경인선,20191002000000
060175,부평,106,경인선,20191002000000
060189,백운,106,경인선,20191002000000
060207,동암,106,경인선,20191002000000
060231,주안,106,경인선,20191002000000
060251,제물포,106,경인선,20191002000000
060277,동인천,106,경인선,20191002000000
060296,인천,106,경인선,20191002000000
060040,구일,106,경인선,20191002000000
060110,소사,106,경인선,20191002000000
060160,부개,106,경인선,20191002000000
060219,간석,106,경인선,20191002000000
060265,도원,106,경인선,20191002000000
060085,온수,106,경인선,20191002000000
060138,중동,106,경인선,20191002000000
060241,도화,106,경인선,20191002000000
100021,달월,107,수인선,20191002000000
100036,월곶,107,수인선,20191002000000
100049,소래포구,107,수인선,20191002000000
100059,인천논현,107,수인선,20191002000000
100072,호구포,107,수인선,20191002000000
100085,남동인더스파크,107,수인선,20191002000000
100095,원인재,107,수인선,20191002000000
100104,연수,107,수인선,20191002000000
100131,송도,107,수인선,20191002000000
100155,인하대,107,수인선,20191002000000
100173,숭의,107,수인선,20191002000000
100188,신포,107,수인선,20191002000000
060296,인천(수인),107,수인선,20191002000000
080013,봉명,108,장항선,20191002000000
080029,쌍용(나사렛대),108,장항선,20191002000000
080045,아산,108,장항선,20191002000000
080092,배방,108,장항선,20191002000000
080147,온양온천,108,장항선,20191002000000
080216,신창(순천향대),108,장항선,20191002000000
010000,서울(경의선),111,경의선,20191002000000
110031,신촌,111,경의선,20191002000000
120018,효창공원앞,111,경의선,20191002000000
120025,공덕(경의선),111,경의선,20191002000000
120044,서강대,111,경의선,20191002000000
120053,홍대입구(경의선),111,경의선,20191002000000
110058,가좌,111,경의선,20191002000000
110075,디엠시,111,경의선,20191002000000
110082,수색,111,경의선,20191002000000
110116,화전,111,경의선,20191002000000
110140,강매,111,경의선,20191002000000
110147,행신,111,경의선,20191002000000
110165,능곡,111,경의선,20191002000000
110196,곡산,111,경의선,20191002000000
110213,백마,111,경의선,20191002000000
110232,풍산,111,경의선,20191002000000
110249,일산,111,경의선,20191002000000
110265,탄현,111,경의선,20191002000000
110289,야당,111,경의선,20191002000000
110300,운정,111,경의선,20191002000000
110337,금릉,111,경의선,20191002000000
110351,금촌,111,경의선,20191002000000
110392,월롱,111,경의선,20191002000000
110407,파주,111,경의선,20191002000000
110460,문산,111,경의선,20191002000000
130019,이촌,113,경원선,20191002000000
130036,서빙고,113,경원선,20191002000000
130055,한남,113,경원선,20191002000000
130070,옥수,113,경원선,20191002000000
130089,응봉,113,경원선,20191002000000
130104,왕십리,113,경원선,20191002000000
130126,청량리,113,경원선,20191002000000
130140,회기,113,경원선,20191002000000
130149,외대앞,113,경원선,20191002000000
130157,신이문,113,경원선,20191002000000
130171,석계,113,경원선,20191002000000
130182,광운대,113,경원선,20191002000000
130193,월계,113,경원선,20191002000000
130207,녹천,113,경원선,20191002000000
130218,창동,113,경원선,20191002000000
130234,방학,113,경원선,20191002000000
130247,도봉,113,경원선,20191002000000
130259,도봉산,113,경원선,20191002000000
130282,망월사,113,경원선,20191002000000
130296,회룡,113,경원선,20191002000000
130312,의정부,113,경원선,20191002000000
130324,가능,113,경원선,20191002000000
130339,녹양,113,경원선,20191002000000
130354,양주,113,경원선,20191002000000
130409,덕계,113,경원선,20191002000000
130437,덕정,113,경원선,20191002000000
130482,지행,113,경원선,20191002000000
130503,동두천중앙,113,경원선,20191002000000
130517,보산,113,경원선,20191002000000
130531,동두천,113,경원선,20191002000000
130556,소요산,113,경원선,20191002000000
140022,신내,114,경춘선,20191002000000
140047,갈매,114,경춘선,20191002000000
140062,별내,114,경춘선,20191002000000
140098,퇴계원,114,경춘선,20191002000000
140133,사릉,114,경춘선,20191002000000
140163,금곡,114,경춘선,20191002000000
140214,평내호평,114,경춘선,20191002000000
140228,천마산,114,경춘선,20191002000000
140277,마석,114,경춘선,20191002000000
140362,대성리,114,경춘선,20191002000000
140436,청평,114,경춘선,20191002000000
140488,상천,114,경춘선,20191002000000
140576,가평,114,경춘선,20191002000000
140622,굴봉산,114,경춘선,20191002000000
140681,백양리,114,경춘선,20191002000000
140701,강촌,114,경춘선,20191002000000
140787,김유정,114,경춘선,20191002000000
140840,남춘천,114,경춘선,20191002000000
140873,춘천,114,경춘선,20191002000000
210023,산본,121,안산선,20191002000000
210060,대야미,121,안산선,20191002000000
210080,반월,121,안산선,20191002000000
210117,상록수,121,안산선,20191002000000
210132,한대앞,121,안산선,20191002000000
210148,중앙,121,안산선,20191002000000
210162,고잔,121,안산선,20191002000000
210177,초지,121,안산선,20191002000000
210195,안산,121,안산선,20191002000000
210217,신길온천,121,안산선,20191002000000
210246,정왕,121,안산선,20191002000000
210260,오이도,121,안산선,20191002000000
210034,수리산,121,안산선,20191002000000
220124,선바위,122,과천선,20191002000000
220114,경마공원,122,과천선,20191002000000
220105,대공원,122,과천선,20191002000000
220095,과천,122,과천선,20191002000000
220085,정부과천청사,122,과천선,20191002000000
220055,인덕원,122,과천선,20191002000000
220039,평촌,122,과천선,20191002000000
220026,범계,122,과천선,20191002000000
010415,수원(분당),123,분당선,20191002000000
230058,선릉,123,분당선,20191002000000
230068,한티,123,분당선,20191002000000
230075,도곡,123,분당선,20191002000000
