STN_CD, KOR_STN_NM, AGGR_YMDHMS
3900231,나주,20191016000000
3900233,다시,20191016000000
3900234,고막원,20191016000000
3900235,함평,20191016000000
3900236,무안,20191016000000
3900237,몽탄,20191016000000
3900239,일로,20191016000000
3900240,임성리,20191016000000
3900242,목포,20191016000000
3900243,동익산,20191016000000
3900244,춘포,20191016000000
3900245,삼례,20191016000000
3900246,동산,20191016000000
3900247,송천,20191016000000
3900248,전주,20191016000000
3900249,아중,20191016000000
3900250,신리,20191016000000
3900251,죽림온천,20191016000000
3900252,관촌,20191016000000
3900253,임실,20191016000000
3900254,오류,20191016000000
3900255,봉천,20191016000000
3900256,오수,20191016000000
3900257,서도,20191016000000
3900258,산성,20191016000000
3900259,남원,20191016000000
3900260,주생,20191016000000
3900261,옹정,20191016000000
3900262,금지,20191016000000
3900263,곡성,20191016000000
3900264,압록,20191016000000
3900265,구례구,20191016000000
3900266,봉덕,20191016000000
3900267,괴목,20191016000000
3900268,개운,20191016000000
3900269,동운,20191016000000
3900270,동순천,20191016000000
3900271,순천,20191016000000
3900272,성산,20191016000000
3900273,율촌,20191016000000
3900274,신풍,20191016000000
3900275,덕양,20191016000000
3900276,여천,20191016000000
3900277,미평,20191016000000
3900278,만성,20191016000000
3900279,여수엑스포,20191016000000
3900280,오송,20191016000000
3900281,청주,20191016000000
3900282,오근장,20191016000000
3900283,청주공항,20191016000000
3900284,내수,20191016000000
3900285,증평,20191016000000
3900286,도안,20191016000000
3900287,보천,20191016000000
3900288,음성,20191016000000
3900289,소이,20191016000000
3900290,주덕,20191016000000
3900291,달천,20191016000000
3900292,충주,20191016000000
3900293,목행,20191016000000
3900294,동량,20191016000000
3900295,삼탄,20191016000000
3900296,공전,20191016000000
3900297,구로경인분,20191016000000
3900298,구일,20191016000000
3900299,개봉,20191016000000
3900300,오류동,20191016000000
3900301,온수,20191016000000
3900302,역곡,20191016000000
3900303,소사,20191016000000
3900304,부천,20191016000000
3900305,중동,20191016000000
3900306,송내,20191016000000
3900307,부개,20191016000000
3900308,부평,20191016000000
3900309,백운,20191016000000
3900310,동암,20191016000000
3900311,간석,20191016000000
3900312,주안,20191016000000
3900313,도화,20191016000000
3900314,제물포,20191016000000
3900315,도원,20191016000000
3900316,동인천,20191016000000
3900317,인천,20191016000000
3900318,봉명,20191016000000
3900319,쌍용나사렛,20191016000000
3900320,아산,20191016000000
3900321,배방,20191016000000
3900322,온양온천,20191016000000
3900323,신창,20191016000000
3900324,도고온천,20191016000000
3900325,학성,20191016000000
3900326,선장,20191016000000
3900327,신례원,20191016000000
3900328,예산,20191016000000
3900329,오가,20191016000000
3900330,삽교,20191016000000
3900331,화양,20191016000000
3900332,홍성,20191016000000
3900333,신성,20191016000000
3900334,광천,20191016000000
3900335,원죽,20191016000000
3900336,청소,20191016000000
3900337,주포,20191016000000
3900338,대천,20191016000000
3900339,주교,20191016000000
3900340,남포,20191016000000
3900341,웅천,20191016000000
3900342,간치,20191016000000
3900343,판교,20191016000000
3900344,주산,20191016000000
3900345,서천,20191016000000
3900346,장항,20191016000000
3900347,기동,20191016000000
3900348,군산,20191016000000
3900349,삼산,20191016000000
3900350,군산화분기,20191016000000
3900351,대야,20191016000000
3900352,임피,20191016000000
3900353,오산리,20191016000000
3900354,장항화물,20191016000000
3900355,신촌,20191016000000
3900356,가좌,20191016000000
3900357,디지털시티,20191016000000
3900358,수색,20191016000000
3900359,화전,20191016000000
3900360,구강매,20191016000000
3900361,행신,20191016000000
3900362,능곡,20191016000000
3900363,대곡,20191016000000
3900364,곡산,20191016000000
3900365,백마,20191016000000
3900366,풍산,20191016000000
3900367,일산,20191016000000
3900368,탄현,20191016000000
3900369,운정,20191016000000
3900370,금릉,20191016000000
3900371,금촌,20191016000000
3900372,월롱,20191016000000
3900373,파주,20191016000000
3900374,문산,20191016000000
3900375,운천,20191016000000
3900376,임진강,20191016000000
3900377,도라산,20191016000000
3900378,판문,20191016000000
3900379,효창공원앞,20191016000000
3900380,서강대,20191016000000
3900381,용산경원분,20191016000000
3900382,이촌,20191016000000
3900383,서빙고,20191016000000
3900384,한남,20191016000000
3900385,옥수,20191016000000
3900386,응봉,20191016000000
3900387,왕십리,20191016000000
3900388,청량리,20191016000000
3900389,회기,20191016000000
3900390,외대앞,20191016000000
3900391,신이문,20191016000000
3900392,석계,20191016000000
3900393,광운대,20191016000000
3900394,월계,20191016000000
3900395,녹천,20191016000000
3900396,창동,20191016000000
3900397,방학,20191016000000
3900398,도봉,20191016000000
3900399,도봉산,20191016000000
3900400,망월사,20191016000000
3900401,회룡,20191016000000
3900402,의정부,20191016000000
3900403,가능,20191016000000
3900404,녹양,20191016000000
3900405,양주,20191016000000
3900406,마전,20191016000000
3900407,덕계,20191016000000
3900408,덕정,20191016000000
3900409,지행,20191016000000
3900410,동두천중앙,20191016000000
3900411,보산,20191016000000
3900412,동두천,20191016000000
3900413,소요산,20191016000000
3900414,초성리,20191016000000
3900415,한탄강,20191016000000
3900416,전곡,20191016000000
3900417,연천,20191016000000
3900418,신망리,20191016000000
3900419,대광리,20191016000000
3900420,신탄리,20191016000000
3900421,신공덕,20191016000000
3900422,화랑대,20191016000000
3900423,퇴계원,20191016000000
3900424,사릉,20191016000000
3900425,금곡,20191016000000
3900426,평내호평,20191016000000
3900427,마석,20191016000000
3900428,대성리,20191016000000
3900429,청평,20191016000000
3900430,상천,20191016000000
3900431,가평,20191016000000
3900432,굴봉산,20191016000000
3900433,백양리,20191016000000
3900434,강촌,20191016000000
3900435,김유정,20191016000000
3900436,남춘천,20191016000000
3900437,춘천,20191016000000
3900438,대정,20191016000000
3900439,원릉,20191016000000
3900440,삼릉,20191016000000
3900441,벽제,20191016000000
3900442,일영,20191016000000
3900443,장흥,20191016000000
3900444,온릉,20191016000000
3900445,송추,20191016000000
3900446,이문,20191016000000
3900447,오봉,20191016000000
3900448,옥마,20191016000000
3900449,원두,20191016000000
3900450,춘장대,20191016000000
3900451,동백정,20191016000000
3900452,산본,20191016000000
3900453,수리산,20191016000000
3900454,대야미,20191016000000
3900455,반월,20191016000000
3900456,상록수,20191016000000
3900457,한대앞,20191016000000
3900458,중앙,20191016000000
3900459,고잔,20191016000000
3900460,초지,20191016000000
3900461,안산,20191016000000
3900462,신길온천,20191016000000
3900463,정왕,20191016000000
3900464,오이도,20191016000000
3900465,범계,20191016000000
3900466,평촌동,20191016000000
3900467,인덕원,20191016000000
3900468,과천청사,20191016000000
3900469,과천,20191016000000
3900470,대공원,20191016000000
3900471,경마공원,20191016000000
3900472,선바위,20191016000000
3900473,선릉,20191016000000
3900474,한티,20191016000000
3900475,도곡,20191016000000
3900476,구룡역,20191016000000
3900477,개포동,20191016000000
3900478,대모산입구,20191016000000
3900479,수서,20191016000000
3900480,복정,20191016000000
3900481,가천대,20191016000000
3900482,태평,20191016000000
3900483,모란,20191016000000
3900484,야탑,20191016000000
3900485,이매,20191016000000
3900486,서현,20191016000000
3900487,수내,20191016000000
3900488,정자,20191016000000
3900489,미금,20191016000000
3900490,오리,20191016000000
3900491,죽전,20191016000000
3900492,보정,20191016000000
3900493,분당기지,20191016000000
3900494,지축,20191016000000
3900495,삼송,20191016000000
3900496,원당,20191016000000
3900497,화정,20191016000000
3900498,3대곡,20191016000000
3900499,백석,20191016000000
3900500,마두,20191016000000
3900501,정발산,20191016000000
3900502,주엽,20191016000000
3900503,대화,20191016000000
3900504,지축기지,20191016000000
3900506,두원,20191016000000
3900507,옥산,20191016000000
3900508,청리,20191016000000
3900509,상주,20191016000000
3900510,백원,20191016000000
3900511,양정,20191016000000
3900512,함창,20191016000000
3900513,점촌,20191016000000
3900515,용궁,20191016000000
3900516,개포,20191016000000
3900519,예천,20191016000000
3900523,어등,20191016000000
3900526,주평,20191016000000
3900527,진남,20191016000000
3900528,신현,20191016000000
3900529,마성,20191016000000
3900530,문경,20191016000000
3900531,개정,20191016000000
3900532,군산화물,20191016000000
3900533,옥구,20191016000000
3900534,연무대,20191016000000
3900536,가은,20191016000000
3900537,장성화물,20191016000000
3900538,극락강,20191016000000
3900539,광주,20191016000000
3900540,대불,20191016000000
3900541,북전주,20191016000000
3900542,부강화물,20191016000000
3900543,신동화물,20191016000000
3900544,흥국사,20191016000000
3900545,적량,20191016000000
3900546,초남,20191016000000
3900547,황길,20191016000000
3900548,태금,20191016000000
3900549,광양항,20191016000000
3900550,북영주분기,20191016000000
3900551,문단,20191016000000
3900552,봉화,20191016000000
3900553,거촌,20191016000000
3900554,봉성,20191016000000
3900555,법전,20191016000000
3900556,춘양,20191016000000
3900557,녹동,20191016000000
3900558,임기,20191016000000
3900559,현동,20191016000000
3900560,분천,20191016000000
3900561,양원,20191016000000
3900562,승부,20191016000000
3900563,석포,20191016000000
3900564,동점,20191016000000
3900565,철암,20191016000000
3900566,백산,20191016000000
3900567,동백산,20191016000000
3900568,통리,20191016000000
3900569,심포리,20191016000000
3900570,흥전,20191016000000
3900571,나한정,20191016000000
3900572,도계,20191016000000
3900573,고사리,20191016000000
3900574,하고사리,20191016000000
3900575,마차리,20191016000000
3900576,신기,20191016000000
3900577,상정,20191016000000
3900578,미로,20191016000000
3900579,도경리,20191016000000
3900580,동해,20191016000000
3900581,묵호,20191016000000
3900582,망상,20191016000000
3900583,망상해변,20191016000000
3900584,옥계,20191016000000
3900585,정동진,20191016000000
3900586,안인,20191016000000
3900587,강릉,20191016000000
3900588,별어곡,20191016000000
3900589,선평,20191016000000
3900590,정선,20191016000000
3900591,나전,20191016000000
3900592,아우라지,20191016000000
3900593,구절리,20191016000000
3900594,함백,20191016000000
3900595,추암,20191016000000
3900596,삼척해변,20191016000000
3900597,삼척,20191016000000
3900598,장락,20191016000000
3900599,송학,20191016000000
3900600,입석리,20191016000000
3900601,쌍룡,20191016000000
3900602,연당,20191016000000
3900603,청령포,20191016000000
3900604,영월,20191016000000
3900605,탄부,20191016000000
3900606,연하,20191016000000
3900607,석항,20191016000000
3900608,예미,20191016000000
3900609,조동,20191016000000
3900610,자미원,20191016000000
3900611,민둥산,20191016000000
3900612,사북,20191016000000
3900613,고한,20191016000000
3900614,추전,20191016000000
3900615,태백,20191016000000
3900616,문곡,20191016000000
3900617,태백선분기,20191016000000
3900618,묵호항,20191016000000
3900619,삼화,20191016000000
3900620,범일,20191016000000
3900621,부전,20191016000000
3900622,거제해맞이,20191016000000
3900623,거제,20191016000000
3900624,동래,20191016000000
3900625,안락,20191016000000
3900626,재송,20191016000000
3900627,센텀,20191016000000
3900628,벡스코,20191016000000
3900629,신해운대,20191016000000
3900630,송정,20191016000000
3900631,기장,20191016000000
3900632,일광,20191016000000
3900633,좌천,20191016000000
3900634,월내,20191016000000
3900635,서생,20191016000000
3900636,남창,20191016000000
3900637,덕하,20191016000000
3900638,선암,20191016000000
3900639,태화강,20191016000000
3900640,효문,20191016000000
3900641,호계,20191016000000
3900642,모화,20191016000000
3900643,입실,20191016000000
3900644,죽동,20191016000000
3900645,불국사,20191016000000
3900646,동방,20191016000000
3900647,경주,20191016000000
3900648,나원,20191016000000
3900649,청령,20191016000000
3900650,사방,20191016000000
3900651,안강,20191016000000
3900652,양자동,20191016000000
3900653,부조,20191016000000
3900654,효자,20191016000000
3900655,양학동,20191016000000
3900656,구포항,20191016000000
3900657,온산,20191016000000
3900658,장생포,20191016000000
3900659,울산항,20191016000000
3900660,괴동,20191016000000
3900661,제철,20191016000000
